Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-02-04 00:00:00-05:00,5.75360107421875,5.804972697709727,5.693667974740847,5.75360107421875,8967452,0.0,0.0
2000-02-07 00:00:00-05:00,5.667979752616,5.796408410781369,5.625170315209553,5.736474990844727,7685158,0.0,0.0
2000-02-08 00:00:00-05:00,5.82209385189459,5.890589089961398,5.753598613827782,5.762160778045654,7506815,0.0,0.0
2000-02-09 00:00:00-05:00,5.796409303377943,5.864904206208258,5.753599513433131,5.839219093322754,9015778,0.0,0.0
2000-02-10 00:00:00-05:00,5.804969047691431,5.813530518295121,5.7450356399519675,5.770721435546875,6820189,0.0,0.0
2000-02-11 00:00:00-05:00,5.753598797388315,5.762160961879352,5.445370562200115,5.539551258087158,7382227,0.0,0.0
2000-02-14 00:00:00-05:00,5.411122713887618,5.685103663342084,5.402560549757648,5.599484443664551,11199848,0.0,0.0
2000-02-15 00:00:00-05:00,5.479616680817479,5.616607132432512,5.419683617695377,5.573797702789307,10846076,0.0,0.0
2000-02-16 00:00:00-05:00,5.530989535641383,5.5737989750562065,5.308380173927461,5.351189613342285,11221032,0.0,0.0
2000-02-17 00:00:00-05:00,5.3340688981617586,5.479620933532715,5.205640163613067,5.479620933532715,12278246,0.0,0.0
2000-02-18 00:00:00-05:00,5.214199051723581,5.239884853363037,4.931656271527675,5.239884853363037,18433258,0.0,0.0
2000-02-22 00:00:00-05:00,5.102894983975899,5.111456803566248,4.871723433413905,5.000152111053467,18610144,0.0,0.0
2000-02-23 00:00:00-05:00,4.931658025143047,5.000153289906679,4.7689816848428785,4.8974103927612305,17048221,0.0,0.0
2000-02-24 00:00:00-05:00,4.854601172363876,4.914534272456288,4.768981914316432,4.863162994384766,17063712,0.0,0.0
2000-02-25 00:00:00-05:00,4.931656054606376,5.025837092511092,4.786103761628375,4.8545989990234375,15037198,0.0,0.0
2000-02-28 00:00:00-05:00,4.897410644445787,5.137144083438726,4.897410644445787,5.068648815155029,14914728,0.0,0.0
2000-02-29 00:00:00-05:00,5.094334869954933,5.22276324464588,5.085772701551911,5.17139196395874,11358596,0.0,0.0
2000-03-01 00:00:00-05:00,5.488182172669295,5.75360107421875,5.445372717057599,5.75360107421875,20222246,0.0,0.0
2000-03-02 00:00:00-05:00,5.890589732743603,6.301561205989733,5.864903929179203,6.198818683624268,19829813,0.0,0.0
2000-03-03 00:00:00-05:00,6.2330660048003255,6.301561250828727,6.0532660704622865,6.241628170013428,11771287,0.0,0.0
2000-03-06 00:00:00-05:00,6.104635622123682,6.104635622123682,5.856340525374557,5.941959381103516,8518881,0.0,0.0
2000-03-07 00:00:00-05:00,5.967646506353185,6.096074818572525,5.736474990844727,5.736474990844727,9067944,0.0,0.0
2000-03-08 00:00:00-05:00,5.736475692609424,5.762161496573945,5.667980446001416,5.70222806930542,9005318,0.0,0.0
2000-03-09 00:00:00-05:00,5.6679782797962455,5.702225890011394,5.565235449150801,5.693664073944092,7905207,0.0,0.0
2000-03-10 00:00:00-05:00,5.693667974740847,5.822096341575934,5.676543984928463,5.75360107421875,9810708,0.0,0.0
2000-03-13 00:00:00-05:00,5.650858167663288,6.027582137759821,5.625172701889066,5.984772682189941,8576607,0.0,0.0
2000-03-14 00:00:00-05:00,5.99333108745947,5.99333108745947,5.753597456501617,5.770721435546875,8785137,0.0,0.0
2000-03-15 00:00:00-05:00,5.839219248866742,5.890590167898325,5.796409457781572,5.822094917297363,9315134,0.0,0.0
2000-03-16 00:00:00-05:00,6.019019365073464,6.233066596809586,5.882028860005464,6.181694984436035,12592696,0.0,0.0
2000-03-17 00:00:00-05:00,6.215942349855645,6.412865922207854,6.181694380985792,6.2673139572143555,12006297,0.0,0.0
2000-03-20 00:00:00-05:00,6.181694498119372,6.267314075970294,6.053266169181212,6.087513446807861,6135946,0.0,0.0
2000-03-21 00:00:00-05:00,6.104637634518846,6.21594232203649,6.001894420261246,6.198818683624268,5822290,0.0,0.0
2000-03-22 00:00:00-05:00,6.07895478851151,6.156011544802533,5.8905925986579515,5.933402061462402,6681963,0.0,0.0
2000-03-23 00:00:00-05:00,5.813534114108443,6.027582081865304,5.804972638209271,5.967648983001709,7322117,0.0,0.0
2000-03-24 00:00:00-05:00,5.899150924114786,5.984769793934805,5.830655689880367,5.890588760375977,6791855,0.0,0.0
2000-03-27 00:00:00-05:00,5.907712383855641,5.976207617949701,5.813531350489805,5.916274547576904,7783531,0.0,0.0
2000-03-28 00:00:00-05:00,5.847780722759247,5.941961778822092,5.813532751512674,5.822094917297363,8294330,0.0,0.0
2000-03-29 00:00:00-05:00,5.882027955429645,6.010456274720791,5.745037125482867,5.787846565246582,9027562,0.0,0.0
2000-03-30 00:00:00-05:00,5.890589824504406,5.941961432433448,5.693666249965937,5.70222806930542,11746263,0.0,0.0
2000-03-31 00:00:00-05:00,5.822092680790729,5.890587905079842,5.753597456501617,5.770721435546875,10112580,0.0,0.0
2000-04-03 00:00:00-04:00,5.822092649115507,6.147445135691683,5.8135304866664805,6.130321502685547,10210688,0.0,0.0
2000-04-04 00:00:00-04:00,6.164569461843187,6.464236186658784,6.130322191980143,6.301559925079346,14282915,0.0,0.0
2000-04-05 00:00:00-04:00,6.3015613986942265,6.4556755329013695,6.284437759758356,6.3443708419799805,11309476,0.0,0.0
2000-04-06 00:00:00-04:00,6.35627847387919,6.528768752442818,6.34765368116983,6.431743144989014,7681186,0.254,0.0
2000-04-07 00:00:00-04:00,6.485646812387839,6.511520496074628,6.252784356159757,6.399401664733887,6840711,0.0,0.0
2000-04-10 00:00:00-04:00,6.347656197278605,6.40802767931557,6.287284715241641,6.3821539878845215,5590987,0.0,0.0
2000-04-11 00:00:00-04:00,6.390776276309404,6.658136487930951,6.356278499240213,6.520143985748291,8636320,0.0,0.0
2000-04-12 00:00:00-04:00,6.615013471735744,6.761630756768416,6.485645771026611,6.485645771026611,10310782,0.0,0.0
2000-04-13 00:00:00-04:00,6.528768337929655,6.528768337929655,6.3476532781557085,6.485645771026611,7607704,0.0,0.0
2000-04-14 00:00:00-04:00,6.2959082391425705,6.433900782863933,5.79568544239092,5.881931304931641,9912788,0.0,0.0
2000-04-17 00:00:00-04:00,6.002671897719391,6.011296689668138,5.640441787118163,5.7784342765808105,9938871,0.0,0.0
2000-04-18 00:00:00-04:00,5.674940544594589,5.787059367711653,5.580070610352544,5.726687908172607,8932498,0.0,0.0
2000-04-19 00:00:00-04:00,5.718063055368013,5.881929588823251,5.674940485155648,5.787059307098389,9492815,0.0,0.0
2000-04-20 00:00:00-04:00,5.7956839658611665,5.847431330811618,5.649067012629037,5.683565139770508,5131692,0.0,0.0
2000-04-24 00:00:00-04:00,5.6835646578628065,5.856054930468274,5.657690977581402,5.83018159866333,6496074,0.0,0.0
2000-04-25 00:00:00-04:00,5.907804829819025,6.270035115515718,5.856057447018577,6.201038837432861,12350802,0.0,0.0
2000-04-26 00:00:00-04:00,6.209663563676679,6.23553725478576,6.002674731757242,6.071671009063721,9860225,0.0,0.0
2000-04-27 00:00:00-04:00,6.037172153188589,6.106168418315654,5.933677407021445,5.968175888061523,9482488,0.0,0.0
2000-04-28 00:00:00-04:00,6.002672394430384,6.114791214277317,5.968174617686532,6.04579496383667,9594366,0.0,0.0
2000-05-01 00:00:00-04:00,6.088916492522873,6.226908969818436,6.028545045063373,6.157912731170654,9452433,0.0,0.0
2000-05-02 00:00:00-04:00,6.1406645811569165,6.1406645811569165,5.761185571623876,5.84743070602417,9536772,0.0,0.0
2000-05-03 00:00:00-04:00,5.838806670134408,5.89055368469395,5.752561181233201,5.787059307098389,6282777,0.0,0.0
2000-05-04 00:00:00-04:00,5.79568423057884,5.79568423057884,5.631818380529654,5.666316509246826,5992689,0.0,0.0
2000-05-05 00:00:00-04:00,5.666317395330072,5.959551361042906,5.666317395330072,5.933677673339844,6183212,0.0,0.0
2000-05-08 00:00:00-04:00,5.8819288853674605,5.925051450422535,5.778434171672985,5.916426658630371,5295073,0.0,0.0
2000-05-09 00:00:00-04:00,5.847432506092063,6.002673935192544,5.778436237941502,5.838808059692383,6373604,0.0,0.0
2000-05-10 00:00:00-04:00,5.8646808672473165,6.347654700518776,5.8301827362993555,6.2269110679626465,10986949,0.0,0.0
2000-05-11 00:00:00-04:00,6.2527892080942085,6.339034422671276,6.235540304569506,6.287287712097168,6833561,0.0,0.0
2000-05-12 00:00:00-04:00,6.166540129882016,6.209662710152171,6.097543862059145,6.188101768493652,4607255,0.0,0.0
2000-05-15 00:00:00-04:00,6.123415758385177,6.4511481089135545,6.071668398416926,6.347653388977051,6380356,0.0,0.0
2000-05-16 00:00:00-04:00,6.41665088825232,6.477022355356095,6.252784681024305,6.304532051086426,5903451,0.0,0.0
2000-05-17 00:00:00-04:00,6.23553678887871,6.270034576477736,6.18378941052701,6.252785682678223,4451950,0.0,0.0
2000-05-18 00:00:00-04:00,6.218286625509523,6.287282883573969,6.063045219102775,6.106167793273926,4863846,0.0,0.0
2000-05-19 00:00:00-04:00,5.916425718225843,6.028544508938543,5.8474294857139695,5.890552043914795,7610749,0.0,0.0
2000-05-22 00:00:00-04:00,6.019918263760398,6.019918263760398,5.7611829770807,5.8646769523620605,5948467,0.0,0.0
2000-05-23 00:00:00-04:00,5.830183101835683,5.856056440311444,5.761187184090436,5.769811630249023,5967003,0.0,0.0
2000-05-24 00:00:00-04:00,5.804310606124024,5.976800948246916,5.804310606124024,5.950927257537842,6572204,0.0,0.0
2000-05-25 00:00:00-04:00,5.864678908422153,5.959548823961265,5.735311221933997,5.804307460784912,5914970,0.0,0.0
2000-05-26 00:00:00-04:00,5.804310237730939,5.942302781452303,5.804310237730939,5.881931304931641,4454730,0.0,0.0
2000-05-30 00:00:00-04:00,5.9681752771450345,6.106167793273926,5.899179019080589,6.106167793273926,5542132,0.0,0.0
2000-05-31 00:00:00-04:00,6.071671305803702,6.114793894108624,5.968177233262538,6.028548717498779,5849432,0.0,0.0
2000-06-01 00:00:00-04:00,6.088919904152037,6.192414668588363,6.071671009063721,6.071671009063721,5488377,0.0,0.0
2000-06-02 00:00:00-04:00,6.209662914276123,6.270034389248247,6.175165127707236,6.209662914276123,6992176,0.0,0.0
2000-06-05 00:00:00-04:00,6.2527853609947055,6.2527853609947055,6.114792823791504,6.114792823791504,4387868,0.0,0.0
2000-06-06 00:00:00-04:00,6.166540516727497,6.399403022356986,6.157915721351159,6.252785682678223,7003828,0.0,0.0
2000-06-07 00:00:00-04:00,6.24416025956617,6.451149032107463,6.2182865758793815,6.399401664733887,6150642,0.0,0.0
2000-06-08 00:00:00-04:00,6.3994006372205225,6.528768337929655,6.390775845058753,6.485645771026611,5981700,0.0,0.0
2000-06-09 00:00:00-04:00,6.520143652951854,6.640887260437012,6.502894765297665,6.640887260437012,6734394,0.0,0.0
2000-06-12 00:00:00-04:00,6.537393631371628,6.580516201581263,6.433898905306137,6.45977258682251,5155656,0.0,0.0
2000-06-13 00:00:00-04:00,6.416651264976961,6.632264854925874,6.416651264976961,6.623640060424805,5550208,0.0,0.0
2000-06-14 00:00:00-04:00,6.744382476630851,6.942746441635211,6.701259208892285,6.899623870849609,10953452,0.0,0.0
2000-06-15 00:00:00-04:00,6.813376719575591,6.890997045313264,6.640885790358885,6.718506813049316,8248123,0.0,0.0
2000-06-16 00:00:00-04:00,6.709883850487685,6.744382324509824,6.5115198899574676,6.520143985748291,10847400,0.0,0.0
2000-06-19 00:00:00-04:00,6.520142779157659,6.71850739993229,6.520142779157659,6.554641246795654,6736115,0.0,0.0
2000-06-20 00:00:00-04:00,6.606390325335246,6.615014421782704,6.485646702493807,6.5115203857421875,5069596,0.0,0.0
2000-06-21 00:00:00-04:00,6.520143652951854,6.735757187964427,6.502894765297665,6.640887260437012,6099403,0.0,0.0
2000-06-22 00:00:00-04:00,6.623638728200109,6.7788801193237305,6.606389839620362,6.7788801193237305,5734244,0.0,0.0
2000-06-23 00:00:00-04:00,6.727133514734196,6.778880180943814,6.658136565882125,6.701259136199951,3666818,0.0,0.0
2000-06-26 00:00:00-04:00,6.701257590053547,6.804752292499901,6.494269579066432,6.5373921394348145,5744174,0.0,0.0
2000-06-27 00:00:00-04:00,6.623639795629005,6.761632320410987,6.3821525287840055,6.425275802612305,11158010,0.0,0.0
2000-06-28 00:00:00-04:00,6.425272707354855,6.46839526345659,6.088915654636959,6.198878765106201,9186044,0.0,0.0
2000-06-29 00:00:00-04:00,6.088922882225649,6.382157029959808,6.071673978700947,6.287287712097168,9558618,0.0,0.0
2000-06-30 00:00:00-04:00,6.192414668588363,6.347656118289637,5.966020568337115,6.071671009063721,20055158,0.0,0.0
2000-07-03 00:00:00-04:00,6.08891858786056,6.433899899815515,6.080294490657351,6.425275802612305,4297572,0.0,0.0
2000-07-05 00:00:00-04:00,6.451150583490519,6.459774682158042,6.24416176117222,6.31315803527832,6850773,0.0,0.0
2000-07-06 00:00:00-04:00,6.3338416114950915,6.35121823364127,6.047124186569642,6.06450080871582,5540278,0.254,0.0
2000-07-07 00:00:00-04:00,6.1079430735310485,6.31646393177901,6.1079430735310485,6.212203502655029,5792632,0.0,0.0
2000-07-10 00:00:00-04:00,6.299089038742127,6.368596244598513,6.177451252964887,6.229581832885742,4434208,0.0,0.0
2000-07-11 00:00:00-04:00,6.177448257380263,6.27302070685183,6.134006362550264,6.168760299682617,5265283,0.0,0.0
2000-07-12 00:00:00-04:00,6.186138299328765,6.290399431906429,6.186138299328765,6.246956825256348,3398443,0.0,0.0
2000-07-13 00:00:00-04:00,6.2817098813873535,6.377282338690137,6.273021220863834,6.35990571975708,5310432,0.0,0.0
2000-07-14 00:00:00-04:00,6.359906539909417,6.377283161083305,6.2035148430022105,6.307775974273682,5556298,0.0,0.0
2000-07-17 00:00:00-04:00,6.238268279880127,6.238268279880127,6.012370116657835,6.016714096069336,7119413,0.0,0.0
2000-07-18 00:00:00-04:00,6.038432866505128,6.125317343220343,5.960237750209379,6.047121524810791,7482056,0.0,0.0
2000-07-19 00:00:00-04:00,6.177449905837149,6.177449905837149,6.012370942277284,6.06450080871582,5513268,0.0,0.0
2000-07-20 00:00:00-04:00,6.134007581771517,6.333841180245991,5.977616588875803,5.994993209838867,7830136,0.0,0.0
2000-07-21 00:00:00-04:00,6.012370252539132,6.116630675569575,5.899420466261273,5.977616310119629,5664602,0.0,0.0
2000-07-24 00:00:00-04:00,5.942862193401676,6.073187878498703,5.934173533549637,6.00368070602417,5690420,0.0,0.0
2000-07-25 00:00:00-04:00,6.038435653374891,6.1600734152236285,6.0297476931733485,6.116631507873535,5537100,0.0,0.0
2000-07-26 00:00:00-04:00,6.107943001383951,6.134007581771517,5.994993209838867,5.994993209838867,7688600,0.0,0.0
2000-07-27 00:00:00-04:00,6.047124876938409,6.073190164190471,5.9254878059143765,5.951552391052246,6560023,0.0,0.0
2000-07-28 00:00:00-04:00,5.873357018457075,6.003683106724727,5.864668706187793,5.908110618591309,6247426,0.0,0.0
2000-07-31 00:00:00-04:00,5.916795253753662,6.038432244827159,5.882041677279721,5.916795253753662,5567685,0.0,0.0
2000-08-01 00:00:00-04:00,5.92548552660338,6.116629722735544,5.916796866823495,6.073187828063965,5848373,0.0,0.0
2000-08-02 00:00:00-04:00,6.116631847410061,6.220892992529162,6.090566561130286,6.160073757171631,7831460,0.0,0.0
2000-08-03 00:00:00-04:00,6.168762077539299,6.18613870005651,6.081878262839111,6.116631507873535,7674566,0.0,0.0
2000-08-04 00:00:00-04:00,6.1166324500652065,6.134009075259073,6.047125247175505,6.107944488525391,7471200,0.0,0.0
2000-08-07 00:00:00-04:00,6.029745955381052,6.194825577003401,6.029745955381052,6.168760299682617,5534452,0.0,0.0
2000-08-08 00:00:00-04:00,6.064501643666808,6.099255594858146,5.838603418322841,5.908110618591309,11434461,0.0,0.0
2000-08-09 00:00:00-04:00,5.934176618136539,5.960241909127476,5.743031970003006,5.795162200927734,8296581,0.0,0.0
2000-08-10 00:00:00-04:00,5.8125357176093875,5.908107809240434,5.8125357176093875,5.88204288482666,6021949,0.0,0.0
2000-08-11 00:00:00-04:00,5.925483911164797,6.047120902238293,5.838599443394646,5.916795253753662,5294014,0.0,0.0
2000-08-14 00:00:00-04:00,5.847289488954061,5.925485317876791,5.777782319505156,5.821224212646484,4997703,0.0,0.0
2000-08-15 00:00:00-04:00,5.890733591885241,5.934175501322925,5.8386030197143555,5.8386030197143555,4313724,0.0,0.0
2000-08-16 00:00:00-04:00,5.908110845453592,5.925488172773627,5.699589236641284,5.7430315017700195,5524390,0.0,0.0
2000-08-17 00:00:00-04:00,5.664834414987018,5.682211035373103,5.3868056803534925,5.4910664558410645,16596472,0.0,0.0
2000-08-18 00:00:00-04:00,5.499755177528839,5.551885393644527,5.343363827067684,5.465001583099365,11242481,0.0,0.0
2000-08-21 00:00:00-04:00,5.586638042777176,5.595326351604201,5.482376932625023,5.569261074066162,8547479,0.0,0.0
2000-08-22 00:00:00-04:00,5.604016310811679,5.612704622197407,5.508443832397461,5.508443832397461,7848010,0.0,0.0
2000-08-23 00:00:00-04:00,5.551885458404964,5.647457931965093,5.543197147460512,5.586639404296875,5918677,0.0,0.0
2000-08-24 00:00:00-04:00,5.647458276544108,5.716965470454801,5.612704679588761,5.630081653594971,6722345,0.0,0.0
2000-08-25 00:00:00-04:00,5.664833703099603,5.72565221786499,5.60401483727724,5.72565221786499,5474872,0.0,0.0
2000-08-28 00:00:00-04:00,5.760406969989062,5.925486982630291,5.7430303482733835,5.8559794425964355,9008231,0.0,0.0
2000-08-29 00:00:00-04:00,5.829912333885237,5.986303635652569,5.8125357176093875,5.88204288482666,6816482,0.0,0.0
2000-08-30 00:00:00-04:00,5.83860246982371,5.882044726227,5.751718659131223,5.8559794425964355,4999292,0.0,0.0
2000-08-31 00:00:00-04:00,5.85598088258158,5.968930355735943,5.803850653558679,5.806022644042969,6707252,0.0,0.0
2000-09-01 00:00:00-04:00,5.951553867564831,5.994995789724316,5.803851472645458,5.968931198120117,6791193,0.0,0.0
2000-09-05 00:00:00-04:00,5.986304088434018,6.021057323614321,5.916796915959486,6.00368070602417,4814594,0.0,0.0
2000-09-06 00:00:00-04:00,6.012371413550714,6.116631856714242,5.942864217403638,5.960240840911865,6281586,0.0,0.0
2000-09-07 00:00:00-04:00,5.95155190148586,5.994993809294429,5.925487318492027,5.942863941192627,4611227,0.0,0.0
2000-09-08 00:00:00-04:00,5.934175785417514,6.316465028039468,5.925487824382543,6.2643351554870605,12144258,0.0,0.0
2000-09-11 00:00:00-04:00,6.290400711692521,6.394661163367959,6.281712048171975,6.385972499847412,10536789,0.0,0.0
2000-09-12 00:00:00-04:00,6.333839908683193,6.377281803426623,6.290398013939763,6.342527866363525,6891685,0.0,0.0
2000-09-13 00:00:00-04:00,6.377283161083305,6.377283161083305,6.264334070281926,6.307775974273682,5509958,0.0,0.0
2000-09-14 00:00:00-04:00,6.273021615448887,6.28171027651894,6.168761193178385,6.2382683753967285,6600537,0.0,0.0
2000-09-15 00:00:00-04:00,6.220893462276245,6.23827008707017,6.151386260986328,6.151386260986328,9445681,0.0,0.0
2000-09-18 00:00:00-04:00,6.238271442105957,6.255648070674318,6.14269893180842,6.220894813537598,5422972,0.0,0.0
2000-09-19 00:00:00-04:00,6.194827156278405,6.385971401836873,6.194827156278405,6.32515287399292,4815653,0.0,0.0
2000-09-20 00:00:00-04:00,6.351217044820406,6.3946589431114536,6.14269551175499,6.177448749542236,8629567,0.0,0.0
2000-09-21 00:00:00-04:00,6.186138427485451,6.507609089402938,6.160073143801048,6.490232467651367,9357900,0.0,0.0
2000-09-22 00:00:00-04:00,6.472854402936227,6.663998603820801,6.438100465066526,6.663998603820801,8147234,0.0,0.0
2000-09-25 00:00:00-04:00,6.672687948635536,6.811702310153527,6.6118694287641695,6.742195129394531,8363576,0.0,0.0
2000-09-26 00:00:00-04:00,6.74219410272112,6.846454506926264,6.707440166576802,6.716128826141357,9304940,0.0,0.0
2000-09-27 00:00:00-04:00,6.690068287758529,6.768264172879538,6.5684304782750935,6.59449577331543,6817541,0.0,0.0
2000-09-28 00:00:00-04:00,6.629245086678094,6.933339046146079,6.551049256375843,6.907273769378662,9091908,0.0,0.0
2000-09-29 00:00:00-04:00,6.9159632264469355,6.9767824527960185,6.820391460395919,6.933340549468994,11108095,0.0,0.0
2000-10-02 00:00:00-04:00,6.942025721978994,6.968090993934077,6.85514195020457,6.959403038024902,7126562,0.0,0.0
2000-10-03 00:00:00-04:00,6.950715274283663,7.107106224021702,6.933338658115852,6.942026615142822,7750828,0.0,0.0
2000-10-04 00:00:00-04:00,7.0289115483412985,7.350382861679229,7.011534929329892,7.193991184234619,11929770,0.0,0.0
2000-10-05 00:00:00-04:00,7.214810258730738,7.529638777051291,7.214810258730738,7.494657516479492,11455116,0.254,0.0
2000-10-06 00:00:00-04:00,7.520894505616143,7.52963999885479,7.345990294495395,7.4596781730651855,9222719,0.0,0.0
2000-10-09 00:00:00-04:00,7.468425575969071,7.5383881329747915,7.293521303575088,7.337247371673584,12425872,0.0,0.0
2000-10-10 00:00:00-04:00,7.415954670066752,7.415954670066752,7.092381202875887,7.12736177444458,10005071,0.0,0.0
2000-10-11 00:00:00-04:00,7.109870556747239,7.12736084023908,6.786297131968157,6.873749256134033,9897032,0.0,0.0
2000-10-12 00:00:00-04:00,6.8737484754656295,7.074888479544519,6.830022418348767,6.978691577911377,7943735,0.0,0.0
2000-10-13 00:00:00-04:00,6.85625606946595,7.0573960112191845,6.803784534502019,7.013669967651367,9921791,0.0,0.0
2000-10-16 00:00:00-04:00,7.013674997818748,7.179834506568922,6.996184709188961,7.1011271476745605,6766170,0.0,0.0
2000-10-17 00:00:00-04:00,7.144852106674784,7.363483153874036,7.1186170311811034,7.337247371673584,7479938,0.0,0.0
2000-10-18 00:00:00-04:00,7.284774366319749,7.538386641856498,7.197322247421082,7.372227191925049,9973030,0.0,0.0
2000-10-19 00:00:00-04:00,7.372228093409731,7.503406287798356,7.223558907737248,7.284775257110596,10147798,0.0,0.0
2000-10-20 00:00:00-04:00,7.214815083828495,7.258541865463284,7.074891361376441,7.1011271476745605,8826181,0.0,0.0
2000-10-23 00:00:00-04:00,7.066141762556206,7.58211022636749,7.03990599410911,7.573364734649658,11626706,0.0,0.0
2000-10-24 00:00:00-04:00,7.538383960723877,7.625836048518976,7.41595061378691,7.538383960723877,11471401,0.0,0.0
2000-10-25 00:00:00-04:00,7.573365228279194,7.678308308907734,7.520893687964923,7.669562816619873,8506038,0.0,0.0
2000-10-26 00:00:00-04:00,7.643327427195204,7.6957989701232075,7.5996013769906945,7.617091655731201,10597958,0.0,0.0
2000-10-27 00:00:00-04:00,7.687052303295565,7.923173503700445,7.678307518614213,7.8794474601745605,15053748,0.0,0.0
2000-10-30 00:00:00-05:00,7.958154608687481,8.17678554821146,7.93191883940809,8.13305950164795,15674968,0.0,0.0
2000-10-31 00:00:00-05:00,8.115567027689117,8.255490621501213,8.010623978976929,8.071840286254883,17306534,0.0,0.0
2000-11-01 00:00:00-05:00,8.028115875092091,8.13305894502743,7.757014122269755,7.844466209411621,13705783,0.0,0.0
2000-11-02 00:00:00-05:00,7.826977430209523,7.940665306577676,7.634582236337338,7.835722923278809,9355252,0.0,0.0
2000-11-03 00:00:00-05:00,7.800743720323589,8.010629249124227,7.739527372771748,8.001884460449219,10009705,0.0,0.0
2000-11-06 00:00:00-05:00,7.966906490463667,8.010632572097261,7.87070882818696,7.914434909820557,8374035,0.0,0.0
2000-11-07 00:00:00-05:00,7.9669023607291,8.00188363192723,7.914430807285217,7.9843926429748535,5145461,0.0,0.0
2000-11-08 00:00:00-05:00,7.949413404307453,8.063101317925954,7.940667908372668,8.028120040893555,6240144,0.0,0.0
2000-11-09 00:00:00-05:00,8.028117640895918,8.185532280422656,7.984391587707333,8.063098907470703,11587383,0.0,0.0
2000-11-10 00:00:00-05:00,8.071842530821808,8.15054983924238,7.9406643901606175,7.993135929107666,7808687,0.0,0.0
2000-11-13 00:00:00-05:00,7.8794488269953575,8.185531891478101,7.8794488269953575,8.115570068359375,9416818,0.0,0.0
2000-11-14 00:00:00-05:00,8.11557343613276,8.124318225959922,7.89694238314502,8.019375801086426,9237018,0.0,0.0
2000-11-15 00:00:00-05:00,8.02812059091359,8.03905263825773,7.818235034459804,8.019375801086426,6855672,0.0,0.0
2000-11-16 00:00:00-05:00,8.063100821534862,8.238005075808951,8.01937475796634,8.124317169189453,6322232,0.0,0.0
2000-11-17 00:00:00-05:00,7.835722923278809,7.905684747713558,7.660818008838683,7.835722923278809,15108032,0.0,0.0
2000-11-20 00:00:00-05:00,7.844469510545443,8.01062897006255,7.826979227098031,7.975648403167725,9776548,0.0,0.0
2000-11-21 00:00:00-05:00,7.905682603390593,8.080586763683524,7.888191621996246,7.9668989181518555,6756902,0.0,0.0
2000-11-22 00:00:00-05:00,7.975648012355139,8.18553352355957,7.949412235116255,8.18553352355957,7109218,0.0,0.0
